"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"31" "CAT_52507_184_S27_L001_R1_001" "CAT_52507_484_S25_L001_R1_001" 277 377 0.73474801061008 0.754 500
"32" "CAT_52507_184_S27_L001_R1_001" "CAT_52507_485_S26_L001_R1_001" 293 386 0.759067357512953 0.772 500
"33" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_002_S34_L001_R1_001" 216 296 0.72972972972973 0.592 500
"34" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_004_S35_L001_R1_001" 62 86 0.720930232558139 0.172 500
"35" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_011_S36_L001_R1_001" 286 392 0.729591836734694 0.784 500
"36" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_014_S37_L001_R1_001" 103 135 0.762962962962963 0.27 500
"37" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_017_S38_L001_R1_001" 287 383 0.74934725848564 0.766 500
"38" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_019_S39_L001_R1_001" 125 168 0.744047619047619 0.336 500
"39" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_022_S40_L001_R1_001" 53 79 0.670886075949367 0.158 500
"40" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_024_S41_L001_R1_001" 91 126 0.722222222222222 0.252 500
"41" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_025_S42_L001_R1_001" 101 140 0.721428571428571 0.28 500
"42" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_027_S43_L001_R1_001" 237 324 0.731481481481482 0.648 500
"43" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_031_S44_L001_R1_001" 158 207 0.763285024154589 0.414 500
"44" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_033_S45_L001_R1_001" 231 298 0.775167785234899 0.596 500
"45" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_036_S46_L001_R1_001" 259 359 0.721448467966574 0.718 500
"46" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_039_S47_L001_R1_001" 106 141 0.75177304964539 0.282 500
"47" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_040_S48_L001_R1_001" 172 242 0.710743801652893 0.484 500
"48" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_043_S49_L001_R1_001" 231 313 0.738019169329074 0.626 500
"49" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_046_S50_L001_R1_001" 186 248 0.75 0.496 500
"50" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_047_S51_L001_R1_001" 151 207 0.729468599033816 0.414 500
"51" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_052_S52_L001_R1_001" 273 365 0.747945205479452 0.73 500
"52" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_056_S53_L001_R1_001" 156 201 0.776119402985075 0.402 500
"53" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_062_S54_L001_R1_001" 163 220 0.740909090909091 0.44 500
"54" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_064_S55_L001_R1_001" 100 143 0.699300699300699 0.286 500
"55" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_065_S56_L001_R1_001" 266 353 0.753541076487252 0.706 500
"56" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_069_S57_L001_R1_001" 281 369 0.761517615176152 0.738 500
"57" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_070_S58_L001_R1_001" 192 261 0.735632183908046 0.522 500
"58" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_078_S59_L001_R1_001" 217 284 0.764084507042254 0.568 500
"59" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_079_S60_L001_R1_001" 303 384 0.7890625 0.768 500
"60" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_086_S61_L001_R1_001" 60 75 0.8 0.15 500
"61" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_087_S62_L001_R1_001" 221 298 0.741610738255034 0.596 500
"62" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_088_S63_L001_R1_001" 288 382 0.753926701570681 0.764 500
"63" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_090_S64_L001_R1_001" 272 378 0.71957671957672 0.756 500
"64" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_091_S65_L001_R1_001" 114 152 0.75 0.304 500
"65" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_101_S66_L001_R1_001" 80 110 0.727272727272727 0.22 500
"66" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_105_S67_L001_R1_001" 284 367 0.773841961852861 0.734 500
"67" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_106_S68_L001_R1_001" 261 360 0.725 0.72 500
"68" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_111_S69_L001_R1_001" 78 100 0.78 0.2 500
"69" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_114_S70_L001_R1_001" 41 54 0.759259259259259 0.108 500
"70" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_115_S71_L001_R1_001" 145 207 0.70048309178744 0.414 500
"71" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_117_S72_L001_R1_001" 50 64 0.78125 0.128 500
"72" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_119_S73_L001_R1_001" 255 342 0.745614035087719 0.684 500
"73" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_127_S74_L001_R1_001" 292 389 0.750642673521851 0.778 500
"74" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_129_S75_L001_R1_001" 183 253 0.723320158102767 0.506 500
"75" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_131_S76_L001_R1_001" 207 282 0.734042553191489 0.564 500
"76" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_134_S77_L001_R1_001" 126 171 0.736842105263158 0.342 500
"77" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_135_S78_L001_R1_001" 23 32 0.71875 0.064 500
"78" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_139_S79_L001_R1_001" 234 318 0.735849056603774 0.636 500
"79" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_143_S80_L001_R1_001" 199 264 0.753787878787879 0.528 500
"80" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_145_S81_L001_R1_001" 210 294 0.714285714285714 0.588 500
"81" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_149_S82_L001_R1_001" 296 383 0.772845953002611 0.766 500
"82" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_156_S83_L001_R1_001" 282 374 0.754010695187166 0.748 500
"83" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_157_S84_L001_R1_001" 282 367 0.768392370572207 0.734 500
"84" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_158_S85_L001_R1_001" 166 224 0.741071428571429 0.448 500
"85" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_167_S86_L001_R1_001" 10 12 0.833333333333333 0.024 500
"86" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_168_S87_L001_R1_001" 50 68 0.735294117647059 0.136 500
"87" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_173_S88_L001_R1_001" 232 315 0.736507936507937 0.63 500
"88" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_174_S89_L001_R1_001" 297 390 0.761538461538461 0.78 500
"89" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_176_S90_L001_R1_001" 245 320 0.765625 0.64 500
"90" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_179_S91_L001_R1_001" 148 204 0.725490196078431 0.408 500
"91" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_182_S92_L001_R1_001" 108 148 0.72972972972973 0.296 500
"92" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_183_S93_L001_R1_001" 236 316 0.746835443037975 0.632 500
"93" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_189_S94_L001_R1_001" 211 287 0.735191637630662 0.574 500
"94" "CAT_52507_184_S27_L001_R1_001" "CAT_52508_201_S95_L001_R1_001" 53 74 0.716216216216216 0.148 500
"95" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_240_S29_L001_R1_001" 212 290 0.731034482758621 0.58 500
"96" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_271_S30_L001_R1_001" 321 430 0.746511627906977 0.86 500
"97" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_351_S31_L001_R1_001" 328 429 0.764568764568765 0.858 500
"98" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_356_S32_L001_R1_001" 327 454 0.720264317180617 0.908 500
"99" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_362_S33_L001_R1_001" 205 282 0.726950354609929 0.564 500
"100" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_385_S1_L001_R1_001" 250 333 0.750750750750751 0.666 500
"101" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_392_S2_L001_R1_001" 211 285 0.740350877192982 0.57 500
"102" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_397_S3_L001_R1_001" 233 327 0.712538226299694 0.654 500
"103" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_401_S4_L001_R1_001" 36 47 0.765957446808511 0.094 500
"104" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_406_S5_L001_R1_001" 251 336 0.74702380952381 0.672 500
"105" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_407_S6_L001_R1_001" 60 78 0.769230769230769 0.156 500
"106" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_411_S7_L001_R1_001" 198 264 0.75 0.528 500
"107" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_413_S8_L001_R1_001" 256 340 0.752941176470588 0.68 500
"108" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_414_S9_L001_R1_001" 61 81 0.753086419753086 0.162 500
"109" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_415_S10_L001_R1_001" 295 407 0.724815724815725 0.814 500
"110" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_418_S11_L001_R1_001" 276 359 0.768802228412256 0.718 500
"111" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_422_S12_L001_R1_001" 124 174 0.71264367816092 0.348 500
"112" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_425_S13_L001_R1_001" 145 202 0.717821782178218 0.404 500
"113" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_429_S14_L001_R1_001" 169 227 0.744493392070485 0.454 500
"114" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_431_S15_L001_R1_001" 266 361 0.736842105263158 0.722 500
"115" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_440_S16_L001_R1_001" 238 325 0.732307692307692 0.65 500
"116" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_442_S17_L001_R1_001" 286 376 0.76063829787234 0.752 500
"117" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_445_S18_L001_R1_001" 289 393 0.735368956743003 0.786 500
"118" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_465_S19_L001_R1_001" 272 368 0.739130434782609 0.736 500
"119" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_467_S20_L001_R1_001" 258 351 0.735042735042735 0.702 500
"120" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_472_S21_L001_R1_001" 144 208 0.692307692307692 0.416 500
"121" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_473_S22_L001_R1_001" 276 365 0.756164383561644 0.73 500
"122" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_477_S23_L001_R1_001" 202 281 0.718861209964413 0.562 500
"123" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_479_S24_L001_R1_001" 249 333 0.747747747747748 0.666 500
"124" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_484_S25_L001_R1_001" 286 397 0.720403022670025 0.794 500
"125" "CAT_52507_212_S28_L001_R1_001" "CAT_52507_485_S26_L001_R1_001" 325 425 0.764705882352941 0.85 500
"126" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_002_S34_L001_R1_001" 224 300 0.746666666666667 0.6 500
"127" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_004_S35_L001_R1_001" 67 86 0.779069767441861 0.172 500
"128" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_011_S36_L001_R1_001" 473 474 0.99789029535865 0.948 500
"129" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_014_S37_L001_R1_001" 98 135 0.725925925925926 0.27 500
"130" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_017_S38_L001_R1_001" 307 414 0.741545893719807 0.828 500
"131" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_019_S39_L001_R1_001" 127 169 0.751479289940828 0.338 500
"132" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_022_S40_L001_R1_001" 62 79 0.784810126582278 0.158 500
"133" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_024_S41_L001_R1_001" 94 126 0.746031746031746 0.252 500
"134" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_025_S42_L001_R1_001" 96 140 0.685714285714286 0.28 500
"135" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_027_S43_L001_R1_001" 242 330 0.733333333333333 0.66 500
"136" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_031_S44_L001_R1_001" 153 209 0.732057416267943 0.418 500
"137" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_033_S45_L001_R1_001" 227 305 0.744262295081967 0.61 500
"138" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_036_S46_L001_R1_001" 260 369 0.704607046070461 0.738 500
"139" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_039_S47_L001_R1_001" 102 141 0.723404255319149 0.282 500
"140" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_040_S48_L001_R1_001" 173 242 0.714876033057851 0.484 500
"141" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_043_S49_L001_R1_001" 232 320 0.725 0.64 500
"142" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_046_S50_L001_R1_001" 185 249 0.742971887550201 0.498 500
"143" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_047_S51_L001_R1_001" 159 212 0.75 0.424 500
"144" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_052_S52_L001_R1_001" 293 397 0.738035264483627 0.794 500
"145" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_056_S53_L001_R1_001" 154 202 0.762376237623762 0.404 500
"146" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_062_S54_L001_R1_001" 162 222 0.72972972972973 0.444 500
"147" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_064_S55_L001_R1_001" 109 143 0.762237762237762 0.286 500
"148" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_065_S56_L001_R1_001" 283 374 0.75668449197861 0.748 500
"149" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_069_S57_L001_R1_001" 284 395 0.718987341772152 0.79 500
"150" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_070_S58_L001_R1_001" 190 266 0.714285714285714 0.532 500
"151" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_078_S59_L001_R1_001" 219 287 0.763066202090592 0.574 500
"152" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_079_S60_L001_R1_001" 306 420 0.728571428571429 0.84 500
"153" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_086_S61_L001_R1_001" 57 75 0.76 0.15 500
"154" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_087_S62_L001_R1_001" 233 303 0.768976897689769 0.606 500
"155" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_088_S63_L001_R1_001" 300 403 0.744416873449132 0.806 500
"156" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_090_S64_L001_R1_001" 290 396 0.732323232323232 0.792 500
"157" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_091_S65_L001_R1_001" 106 153 0.69281045751634 0.306 500
"158" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_101_S66_L001_R1_001" 74 110 0.672727272727273 0.22 500
"159" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_105_S67_L001_R1_001" 290 392 0.739795918367347 0.784 500
"160" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_106_S68_L001_R1_001" 279 376 0.742021276595745 0.752 500
"161" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_111_S69_L001_R1_001" 70 100 0.7 0.2 500
"162" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_114_S70_L001_R1_001" 31 54 0.574074074074074 0.108 500
"163" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_115_S71_L001_R1_001" 150 212 0.707547169811321 0.424 500
"164" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_117_S72_L001_R1_001" 49 64 0.765625 0.128 500
"165" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_119_S73_L001_R1_001" 260 358 0.726256983240223 0.716 500
"166" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_127_S74_L001_R1_001" 316 426 0.741784037558685 0.852 500
"167" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_129_S75_L001_R1_001" 188 256 0.734375 0.512 500
"168" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_131_S76_L001_R1_001" 202 285 0.708771929824561 0.57 500
"169" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_134_S77_L001_R1_001" 125 173 0.722543352601156 0.346 500
"170" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_135_S78_L001_R1_001" 23 32 0.71875 0.064 500
"171" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_139_S79_L001_R1_001" 235 324 0.725308641975309 0.648 500
"172" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_143_S80_L001_R1_001" 192 267 0.719101123595506 0.534 500
"173" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_145_S81_L001_R1_001" 219 302 0.725165562913907 0.604 500
"174" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_149_S82_L001_R1_001" 300 414 0.72463768115942 0.828 500
"175" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_156_S83_L001_R1_001" 290 394 0.736040609137056 0.788 500
"176" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_157_S84_L001_R1_001" 284 391 0.726342710997442 0.782 500
"177" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_158_S85_L001_R1_001" 171 228 0.75 0.456 500
"178" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_167_S86_L001_R1_001" 12 12 1 0.024 500
"179" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_168_S87_L001_R1_001" 49 68 0.720588235294118 0.136 500
"180" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_173_S88_L001_R1_001" 240 327 0.73394495412844 0.654 500
"181" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_174_S89_L001_R1_001" 336 442 0.760180995475113 0.884 500
"182" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_176_S90_L001_R1_001" 246 325 0.756923076923077 0.65 500
"183" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_179_S91_L001_R1_001" 161 205 0.785365853658537 0.41 500
"184" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_182_S92_L001_R1_001" 107 148 0.722972972972973 0.296 500
"185" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_183_S93_L001_R1_001" 248 325 0.763076923076923 0.65 500
"186" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_189_S94_L001_R1_001" 219 292 0.75 0.584 500
"187" "CAT_52507_212_S28_L001_R1_001" "CAT_52508_201_S95_L001_R1_001" 58 75 0.773333333333333 0.15 500
"188" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_271_S30_L001_R1_001" 219 284 0.77112676056338 0.568 500
"189" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_351_S31_L001_R1_001" 213 288 0.739583333333333 0.576 500
"190" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_356_S32_L001_R1_001" 218 290 0.751724137931034 0.58 500
"191" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_362_S33_L001_R1_001" 179 243 0.736625514403292 0.486 500
"192" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_385_S1_L001_R1_001" 195 268 0.727611940298508 0.536 500
"193" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_392_S2_L001_R1_001" 180 247 0.728744939271255 0.494 500
"194" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_397_S3_L001_R1_001" 194 269 0.721189591078067 0.538 500
"195" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_401_S4_L001_R1_001" 35 45 0.777777777777778 0.09 500
"196" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_406_S5_L001_R1_001" 196 266 0.736842105263158 0.532 500
"197" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_407_S6_L001_R1_001" 58 77 0.753246753246753 0.154 500
"198" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_411_S7_L001_R1_001" 167 234 0.713675213675214 0.468 500
"199" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_413_S8_L001_R1_001" 193 273 0.706959706959707 0.546 500
"200" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_414_S9_L001_R1_001" 56 78 0.717948717948718 0.156 500
"201" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_415_S10_L001_R1_001" 201 286 0.702797202797203 0.572 500
"202" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_418_S11_L001_R1_001" 209 276 0.757246376811594 0.552 500
"203" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_422_S12_L001_R1_001" 126 162 0.777777777777778 0.324 500
"204" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_425_S13_L001_R1_001" 149 192 0.776041666666667 0.384 500
"205" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_429_S14_L001_R1_001" 162 207 0.782608695652174 0.414 500
"206" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_431_S15_L001_R1_001" 199 278 0.715827338129496 0.556 500
"207" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_440_S16_L001_R1_001" 198 265 0.747169811320755 0.53 500
"208" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_442_S17_L001_R1_001" 217 284 0.764084507042254 0.568 500
"209" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_445_S18_L001_R1_001" 217 287 0.75609756097561 0.574 500
"210" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_465_S19_L001_R1_001" 202 274 0.737226277372263 0.548 500
"211" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_467_S20_L001_R1_001" 195 276 0.706521739130435 0.552 500
"212" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_472_S21_L001_R1_001" 147 191 0.769633507853403 0.382 500
"213" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_473_S22_L001_R1_001" 212 278 0.762589928057554 0.556 500
"214" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_477_S23_L001_R1_001" 169 238 0.710084033613445 0.476 500
"215" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_479_S24_L001_R1_001" 200 264 0.757575757575758 0.528 500
"216" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_484_S25_L001_R1_001" 199 286 0.695804195804196 0.572 500
"217" "CAT_52507_240_S29_L001_R1_001" "CAT_52507_485_S26_L001_R1_001" 216 289 0.747404844290657 0.578 500
"218" "CAT_52507_240_S29_L001_R1_001" "CAT_52508_002_S34_L001_R1_001" 188 259 0.725868725868726 0.518 500
