"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"23" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_442_S113_L001_R1_001" 120 155 0.774193548387097 0.31 500
"24" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_445_S114_L001_R1_001" 130 174 0.747126436781609 0.348 500
"25" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_465_S115_L001_R1_001" 132 186 0.709677419354839 0.372 500
"26" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_467_S116_L001_R1_001" 128 169 0.757396449704142 0.338 500
"27" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_472_S117_L001_R1_001" 63 95 0.663157894736842 0.19 500
"28" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_473_S118_L001_R1_001" 139 185 0.751351351351351 0.37 500
"29" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_477_S119_L001_R1_001" 89 122 0.729508196721312 0.244 500
"30" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_479_S120_L001_R1_001" 123 170 0.723529411764706 0.34 500
"31" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_484_S121_L001_R1_001" 128 177 0.72316384180791 0.354 500
"32" "CAT_52507_184_S123_L001_R1_001" "CAT_52507_485_S122_L001_R1_001" 143 190 0.752631578947368 0.38 500
"33" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_002_S130_L001_R1_001" 99 138 0.717391304347826 0.276 500
"34" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_004_S131_L001_R1_001" 53 73 0.726027397260274 0.146 500
"35" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_011_S132_L001_R1_001" 151 193 0.782383419689119 0.386 500
"36" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_014_S133_L001_R1_001" 60 78 0.769230769230769 0.156 500
"37" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_017_S134_L001_R1_001" 155 201 0.771144278606965 0.402 500
"38" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_019_S135_L001_R1_001" 66 91 0.725274725274725 0.182 500
"39" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_022_S136_L001_R1_001" 20 32 0.625 0.064 500
"40" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_024_S137_L001_R1_001" 58 84 0.69047619047619 0.168 500
"41" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_025_S138_L001_R1_001" 99 133 0.744360902255639 0.266 500
"42" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_027_S139_L001_R1_001" 111 157 0.707006369426752 0.314 500
"43" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_031_S140_L001_R1_001" 104 126 0.825396825396825 0.252 500
"44" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_033_S141_L001_R1_001" 114 145 0.786206896551724 0.29 500
"45" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_036_S142_L001_R1_001" 121 173 0.699421965317919 0.346 500
"46" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_039_S143_L001_R1_001" 66 85 0.776470588235294 0.17 500
"47" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_040_S144_L001_R1_001" 88 125 0.704 0.25 500
"48" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_043_S145_L001_R1_001" 87 121 0.71900826446281 0.242 500
"49" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_046_S146_L001_R1_001" 97 129 0.751937984496124 0.258 500
"50" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_047_S147_L001_R1_001" 70 100 0.7 0.2 500
"51" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_052_S148_L001_R1_001" 139 187 0.74331550802139 0.374 500
"52" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_056_S149_L001_R1_001" 70 98 0.714285714285714 0.196 500
"53" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_062_S150_L001_R1_001" 82 107 0.766355140186916 0.214 500
"54" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_064_S151_L001_R1_001" 59 75 0.786666666666667 0.15 500
"55" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_065_S152_L001_R1_001" 107 150 0.713333333333333 0.3 500
"56" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_069_S153_L001_R1_001" 138 171 0.807017543859649 0.342 500
"57" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_070_S154_L001_R1_001" 88 116 0.758620689655172 0.232 500
"58" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_078_S155_L001_R1_001" 113 144 0.784722222222222 0.288 500
"59" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_079_S156_L001_R1_001" 147 192 0.765625 0.384 500
"60" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_086_S157_L001_R1_001" 38 48 0.791666666666667 0.096 500
"61" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_087_S158_L001_R1_001" 96 134 0.716417910447761 0.268 500
"62" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_088_S159_L001_R1_001" 137 194 0.706185567010309 0.388 500
"63" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_090_S160_L001_R1_001" 123 170 0.723529411764706 0.34 500
"64" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_091_S161_L001_R1_001" 13 20 0.65 0.04 500
"65" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_101_S162_L001_R1_001" 30 42 0.714285714285714 0.084 500
"66" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_105_S163_L001_R1_001" 141 182 0.774725274725275 0.364 500
"67" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_106_S164_L001_R1_001" 118 162 0.728395061728395 0.324 500
"68" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_111_S165_L001_R1_001" 54 71 0.76056338028169 0.142 500
"69" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_114_S166_L001_R1_001" 25 31 0.806451612903226 0.062 500
"70" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_115_S167_L001_R1_001" 73 109 0.669724770642202 0.218 500
"71" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_117_S168_L001_R1_001" 14 21 0.666666666666667 0.042 500
"72" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_119_S169_L001_R1_001" 113 157 0.719745222929936 0.314 500
"73" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_127_S170_L001_R1_001" 155 202 0.767326732673267 0.404 500
"74" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_129_S171_L001_R1_001" 76 102 0.745098039215686 0.204 500
"75" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_131_S172_L001_R1_001" 113 155 0.729032258064516 0.31 500
"76" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_134_S173_L001_R1_001" 88 113 0.778761061946903 0.226 500
"77" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_135_S174_L001_R1_001" 20 24 0.833333333333333 0.048 500
"78" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_139_S175_L001_R1_001" 107 135 0.792592592592593 0.27 500
"79" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_143_S176_L001_R1_001" 120 160 0.75 0.32 500
"80" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_145_S177_L001_R1_001" 154 212 0.726415094339623 0.424 500
"81" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_149_S178_L001_R1_001" 135 176 0.767045454545455 0.352 500
"82" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_156_S179_L001_R1_001" 136 185 0.735135135135135 0.37 500
"83" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_157_S180_L001_R1_001" 155 197 0.786802030456853 0.394 500
"84" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_158_S181_L001_R1_001" 88 119 0.739495798319328 0.238 500
"85" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_167_S182_L001_R1_001" 10 13 0.769230769230769 0.026 500
"86" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_168_S183_L001_R1_001" 23 28 0.821428571428571 0.056 500
"87" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_173_S184_L001_R1_001" 0 1 0 0.002 500
"88" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_174_S185_L001_R1_001" 148 190 0.778947368421053 0.38 500
"89" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_176_S186_L001_R1_001" 130 172 0.755813953488372 0.344 500
"90" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_179_S187_L001_R1_001" 82 114 0.719298245614035 0.228 500
"91" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_182_S188_L001_R1_001" 81 113 0.716814159292035 0.226 500
"92" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_183_S189_L001_R1_001" 118 161 0.732919254658385 0.322 500
"93" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_189_S190_L001_R1_001" 143 192 0.744791666666667 0.384 500
"94" "CAT_52507_184_S123_L001_R1_001" "CAT_52508_201_S191_L001_R1_001" 35 53 0.660377358490566 0.106 500
"95" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_240_S125_L001_R1_001" 108 147 0.73469387755102 0.294 500
"96" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_271_S126_L001_R1_001" 164 213 0.769953051643192 0.426 500
"97" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_351_S127_L001_R1_001" 153 192 0.796875 0.384 500
"98" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_356_S128_L001_R1_001" 200 265 0.754716981132076 0.53 500
"99" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_362_S129_L001_R1_001" 74 103 0.718446601941748 0.206 500
"100" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_385_S97_L001_R1_001" 175 237 0.738396624472574 0.474 500
"101" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_392_S98_L001_R1_001" 167 222 0.752252252252252 0.444 500
"102" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_397_S99_L001_R1_001" 185 251 0.737051792828685 0.502 500
"103" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_401_S100_L001_R1_001" 26 31 0.838709677419355 0.062 500
"104" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_406_S101_L001_R1_001" 139 185 0.751351351351351 0.37 500
"105" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_407_S102_L001_R1_001" 67 88 0.761363636363636 0.176 500
"106" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_411_S103_L001_R1_001" 107 140 0.764285714285714 0.28 500
"107" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_413_S104_L001_R1_001" 141 186 0.758064516129032 0.372 500
"108" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_414_S105_L001_R1_001" 48 61 0.786885245901639 0.122 500
"109" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_415_S106_L001_R1_001" 146 193 0.756476683937824 0.386 500
"110" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_418_S107_L001_R1_001" 184 236 0.779661016949153 0.472 500
"111" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_422_S108_L001_R1_001" 72 103 0.699029126213592 0.206 500
"112" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_425_S109_L001_R1_001" 83 114 0.728070175438597 0.228 500
"113" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_429_S110_L001_R1_001" 74 91 0.813186813186813 0.182 500
"114" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_431_S111_L001_R1_001" 151 200 0.755 0.4 500
"115" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_440_S112_L001_R1_001" 83 117 0.709401709401709 0.234 500
"116" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_442_S113_L001_R1_001" 128 163 0.785276073619632 0.326 500
"117" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_445_S114_L001_R1_001" 150 194 0.77319587628866 0.388 500
"118" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_465_S115_L001_R1_001" 151 207 0.729468599033816 0.414 500
"119" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_467_S116_L001_R1_001" 141 183 0.770491803278688 0.366 500
"120" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_472_S117_L001_R1_001" 63 95 0.663157894736842 0.19 500
"121" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_473_S118_L001_R1_001" 150 190 0.789473684210526 0.38 500
"122" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_477_S119_L001_R1_001" 93 126 0.738095238095238 0.252 500
"123" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_479_S120_L001_R1_001" 133 176 0.755681818181818 0.352 500
"124" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_484_S121_L001_R1_001" 137 190 0.721052631578947 0.38 500
"125" "CAT_52507_212_S124_L001_R1_001" "CAT_52507_485_S122_L001_R1_001" 195 244 0.799180327868853 0.488 500
"126" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_002_S130_L001_R1_001" 110 148 0.743243243243243 0.296 500
"127" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_004_S131_L001_R1_001" 56 74 0.756756756756757 0.148 500
"128" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_011_S132_L001_R1_001" 249 250 0.996 0.5 500
"129" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_014_S133_L001_R1_001" 58 78 0.743589743589744 0.156 500
"130" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_017_S134_L001_R1_001" 170 217 0.783410138248848 0.434 500
"131" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_019_S135_L001_R1_001" 74 93 0.795698924731183 0.186 500
"132" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_022_S136_L001_R1_001" 26 32 0.8125 0.064 500
"133" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_024_S137_L001_R1_001" 60 84 0.714285714285714 0.168 500
"134" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_025_S138_L001_R1_001" 96 137 0.700729927007299 0.274 500
"135" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_027_S139_L001_R1_001" 121 166 0.728915662650602 0.332 500
"136" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_031_S140_L001_R1_001" 101 136 0.742647058823529 0.272 500
"137" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_033_S141_L001_R1_001" 119 163 0.730061349693252 0.326 500
"138" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_036_S142_L001_R1_001" 129 183 0.704918032786885 0.366 500
"139" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_039_S143_L001_R1_001" 62 84 0.738095238095238 0.168 500
"140" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_040_S144_L001_R1_001" 89 130 0.684615384615385 0.26 500
"141" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_043_S145_L001_R1_001" 94 125 0.752 0.25 500
"142" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_046_S146_L001_R1_001" 106 137 0.773722627737226 0.274 500
"143" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_047_S147_L001_R1_001" 78 105 0.742857142857143 0.21 500
"144" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_052_S148_L001_R1_001" 177 237 0.746835443037975 0.474 500
"145" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_056_S149_L001_R1_001" 76 102 0.745098039215686 0.204 500
"146" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_062_S150_L001_R1_001" 83 113 0.734513274336283 0.226 500
"147" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_064_S151_L001_R1_001" 61 76 0.802631578947368 0.152 500
"148" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_065_S152_L001_R1_001" 132 168 0.785714285714286 0.336 500
"149" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_069_S153_L001_R1_001" 151 198 0.762626262626263 0.396 500
"150" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_070_S154_L001_R1_001" 90 119 0.756302521008403 0.238 500
"151" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_078_S155_L001_R1_001" 124 156 0.794871794871795 0.312 500
"152" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_079_S156_L001_R1_001" 165 211 0.781990521327014 0.422 500
"153" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_086_S157_L001_R1_001" 35 48 0.729166666666667 0.096 500
"154" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_087_S158_L001_R1_001" 108 135 0.8 0.27 500
"155" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_088_S159_L001_R1_001" 157 207 0.758454106280193 0.414 500
"156" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_090_S160_L001_R1_001" 128 176 0.727272727272727 0.352 500
"157" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_091_S161_L001_R1_001" 14 20 0.7 0.04 500
"158" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_101_S162_L001_R1_001" 31 42 0.738095238095238 0.084 500
"159" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_105_S163_L001_R1_001" 158 206 0.766990291262136 0.412 500
"160" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_106_S164_L001_R1_001" 139 187 0.74331550802139 0.374 500
"161" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_111_S165_L001_R1_001" 48 72 0.666666666666667 0.144 500
"162" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_114_S166_L001_R1_001" 22 31 0.709677419354839 0.062 500
"163" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_115_S167_L001_R1_001" 83 114 0.728070175438597 0.228 500
"164" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_117_S168_L001_R1_001" 15 21 0.714285714285714 0.042 500
"165" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_119_S169_L001_R1_001" 128 176 0.727272727272727 0.352 500
"166" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_127_S170_L001_R1_001" 168 226 0.743362831858407 0.452 500
"167" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_129_S171_L001_R1_001" 78 103 0.757281553398058 0.206 500
"168" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_131_S172_L001_R1_001" 125 175 0.714285714285714 0.35 500
"169" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_134_S173_L001_R1_001" 83 117 0.709401709401709 0.234 500
"170" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_135_S174_L001_R1_001" 17 24 0.708333333333333 0.048 500
"171" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_139_S175_L001_R1_001" 110 151 0.728476821192053 0.302 500
"172" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_143_S176_L001_R1_001" 134 177 0.757062146892655 0.354 500
"173" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_145_S177_L001_R1_001" 208 286 0.727272727272727 0.572 500
"174" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_149_S178_L001_R1_001" 131 181 0.723756906077348 0.362 500
"175" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_156_S179_L001_R1_001" 166 220 0.754545454545455 0.44 500
"176" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_157_S180_L001_R1_001" 171 229 0.746724890829694 0.458 500
"177" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_158_S181_L001_R1_001" 94 124 0.758064516129032 0.248 500
"178" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_167_S182_L001_R1_001" 12 13 0.923076923076923 0.026 500
"179" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_168_S183_L001_R1_001" 18 28 0.642857142857143 0.056 500
"180" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_173_S184_L001_R1_001" 1 1 1 0.002 500
"181" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_174_S185_L001_R1_001" 161 209 0.770334928229665 0.418 500
"182" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_176_S186_L001_R1_001" 148 191 0.774869109947644 0.382 500
"183" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_179_S187_L001_R1_001" 92 120 0.766666666666667 0.24 500
"184" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_182_S188_L001_R1_001" 81 115 0.704347826086957 0.23 500
"185" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_183_S189_L001_R1_001" 139 186 0.747311827956989 0.372 500
"186" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_189_S190_L001_R1_001" 173 223 0.775784753363229 0.446 500
"187" "CAT_52507_212_S124_L001_R1_001" "CAT_52508_201_S191_L001_R1_001" 39 53 0.735849056603774 0.106 500
"188" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_271_S126_L001_R1_001" 107 138 0.77536231884058 0.276 500
"189" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_351_S127_L001_R1_001" 107 139 0.76978417266187 0.278 500
"190" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_356_S128_L001_R1_001" 114 148 0.77027027027027 0.296 500
"191" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_362_S129_L001_R1_001" 71 96 0.739583333333333 0.192 500
"192" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_385_S97_L001_R1_001" 109 141 0.773049645390071 0.282 500
"193" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_392_S98_L001_R1_001" 107 139 0.76978417266187 0.278 500
"194" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_397_S99_L001_R1_001" 107 145 0.737931034482759 0.29 500
"195" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_401_S100_L001_R1_001" 24 30 0.8 0.06 500
"196" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_406_S101_L001_R1_001" 103 138 0.746376811594203 0.276 500
"197" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_407_S102_L001_R1_001" 68 88 0.772727272727273 0.176 500
"198" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_411_S103_L001_R1_001" 93 123 0.75609756097561 0.246 500
"199" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_413_S104_L001_R1_001" 97 139 0.697841726618705 0.278 500
"200" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_414_S105_L001_R1_001" 45 60 0.75 0.12 500
"201" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_415_S106_L001_R1_001" 99 137 0.722627737226277 0.274 500
"202" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_418_S107_L001_R1_001" 115 146 0.787671232876712 0.292 500
"203" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_422_S108_L001_R1_001" 76 99 0.767676767676768 0.198 500
"204" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_425_S109_L001_R1_001" 75 103 0.728155339805825 0.206 500
"205" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_429_S110_L001_R1_001" 71 90 0.788888888888889 0.18 500
"206" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_431_S111_L001_R1_001" 99 137 0.722627737226277 0.274 500
"207" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_440_S112_L001_R1_001" 76 111 0.684684684684685 0.222 500
"208" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_442_S113_L001_R1_001" 101 125 0.808 0.25 500
"209" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_445_S114_L001_R1_001" 103 137 0.751824817518248 0.274 500
"210" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_465_S115_L001_R1_001" 103 139 0.741007194244604 0.278 500
"211" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_467_S116_L001_R1_001" 96 133 0.721804511278195 0.266 500
"212" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_472_S117_L001_R1_001" 72 92 0.782608695652174 0.184 500
"213" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_473_S118_L001_R1_001" 105 135 0.777777777777778 0.27 500
"214" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_477_S119_L001_R1_001" 87 116 0.75 0.232 500
"215" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_479_S120_L001_R1_001" 101 129 0.782945736434108 0.258 500
"216" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_484_S121_L001_R1_001" 103 139 0.741007194244604 0.278 500
"217" "CAT_52507_240_S125_L001_R1_001" "CAT_52507_485_S122_L001_R1_001" 110 144 0.763888888888889 0.288 500
"218" "CAT_52507_240_S125_L001_R1_001" "CAT_52508_002_S130_L001_R1_001" 87 123 0.707317073170732 0.246 500
