"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"41" "90763_231_S1_L001_R1_001" "90768_137_S42_L001_R1_001" 40 56 0.714285714285714 0.117647058823529 476
"42" "90763_231_S1_L001_R1_001" "90768_138_S43_L001_R1_001" 101 133 0.759398496240602 0.279411764705882 476
"43" "90763_231_S1_L001_R1_001" "90768_143_S44_L001_R1_001" 0 0 NA 0 476
"44" "90763_231_S1_L001_R1_001" "90768_152_S45_L001_R1_001" 6 12 0.5 0.0252100840336134 476
"45" "90763_231_S1_L001_R1_001" "90768_155_S46_L001_R1_001" 8 14 0.571428571428571 0.0294117647058824 476
"46" "90763_231_S1_L001_R1_001" "90768_156_S47_L001_R1_001" 10 17 0.588235294117647 0.0357142857142857 476
"47" "90763_231_S1_L001_R1_001" "90768_160_S48_L001_R1_001" 135 182 0.741758241758242 0.382352941176471 476
"48" "90763_231_S1_L001_R1_001" "90768_161_S49_L001_R1_001" 169 227 0.744493392070485 0.476890756302521 476
"49" "90763_231_S1_L001_R1_001" "90768_165_S50_L001_R1_001" 276 361 0.764542936288089 0.758403361344538 476
"50" "90763_231_S1_L001_R1_001" "90768_178_S51_L001_R1_001" 281 370 0.759459459459459 0.777310924369748 476
"51" "90763_231_S1_L001_R1_001" "90768_179_S52_L001_R1_001" 306 409 0.748166259168704 0.859243697478992 476
"52" "90763_231_S1_L001_R1_001" "90768_183_S53_L001_R1_001" 178 244 0.729508196721312 0.512605042016807 476
"53" "90763_231_S1_L001_R1_001" "90768_184_S54_L001_R1_001" 74 107 0.691588785046729 0.224789915966387 476
"54" "90763_231_S1_L001_R1_001" "90768_185_S55_L001_R1_001" 21 30 0.7 0.0630252100840336 476
"55" "90763_231_S1_L001_R1_001" "90768_186_S56_L001_R1_001" 57 79 0.721518987341772 0.165966386554622 476
"56" "90763_231_S1_L001_R1_001" "90768_187_S57_L001_R1_001" 187 267 0.700374531835206 0.560924369747899 476
"57" "90763_231_S1_L001_R1_001" "90768_189_S58_L001_R1_001" 164 211 0.777251184834123 0.44327731092437 476
"58" "90763_231_S1_L001_R1_001" "90768_191_S59_L001_R1_001" 29 40 0.725 0.0840336134453782 476
"59" "90763_231_S1_L001_R1_001" "90768_194_S60_L001_R1_001" 65 81 0.802469135802469 0.170168067226891 476
"60" "90763_231_S1_L001_R1_001" "90768_195_S61_L001_R1_001" 328 435 0.754022988505747 0.913865546218487 476
"61" "90763_231_S1_L001_R1_001" "90768_196_S62_L001_R1_001" 318 420 0.757142857142857 0.882352941176471 476
"62" "90763_231_S1_L001_R1_001" "90768_199_S63_L001_R1_001" 11 13 0.846153846153846 0.0273109243697479 476
"63" "90763_231_S1_L001_R1_001" "90768_200_S64_L001_R1_001" 133 185 0.718918918918919 0.388655462184874 476
"64" "90763_231_S1_L001_R1_001" "90768_204_S65_L001_R1_001" 229 320 0.715625 0.672268907563025 476
"65" "90763_231_S1_L001_R1_001" "90768_206_S66_L001_R1_001" 281 385 0.72987012987013 0.808823529411765 476
"66" "90763_231_S1_L001_R1_001" "90768_207_S67_L001_R1_001" 258 345 0.747826086956522 0.724789915966387 476
"67" "90763_231_S1_L001_R1_001" "90768_211_S68_L001_R1_001" 76 116 0.655172413793103 0.243697478991597 476
"68" "90763_231_S1_L001_R1_001" "90768_216_S69_L001_R1_001" 279 370 0.754054054054054 0.777310924369748 476
"69" "90763_231_S1_L001_R1_001" "90768_217_S70_L001_R1_001" 240 341 0.703812316715543 0.716386554621849 476
"70" "90763_231_S1_L001_R1_001" "90768_218_S71_L001_R1_001" 114 158 0.721518987341772 0.331932773109244 476
"71" "90763_231_S1_L001_R1_001" "90768_219_S72_L001_R1_001" 175 238 0.735294117647059 0.5 476
"72" "90763_231_S1_L001_R1_001" "90768_220_S73_L001_R1_001" 191 264 0.723484848484849 0.554621848739496 476
"73" "90763_231_S1_L001_R1_001" "90768_221_S74_L001_R1_001" 313 403 0.776674937965261 0.846638655462185 476
"74" "90763_231_S1_L001_R1_001" "90768_223_S75_L001_R1_001" 178 231 0.770562770562771 0.485294117647059 476
"75" "90763_231_S1_L001_R1_001" "90768_234_S76_L001_R1_001" 282 368 0.766304347826087 0.773109243697479 476
"76" "90763_231_S1_L001_R1_001" "90768_235_S77_L001_R1_001" 287 374 0.767379679144385 0.785714285714286 476
"77" "90763_231_S1_L001_R1_001" "90768_236_S78_L001_R1_001" 127 173 0.734104046242775 0.36344537815126 476
"78" "90763_231_S1_L001_R1_001" "90768_237_S79_L001_R1_001" 51 66 0.772727272727273 0.138655462184874 476
"79" "90763_231_S1_L001_R1_001" "90768_238_S80_L001_R1_001" 143 206 0.694174757281553 0.432773109243697 476
"80" "90763_231_S1_L001_R1_001" "90768_240_S81_L001_R1_001" 218 298 0.731543624161074 0.626050420168067 476
"81" "90763_231_S1_L001_R1_001" "90768_244_S82_L001_R1_001" 87 118 0.73728813559322 0.247899159663866 476
"82" "90763_231_S1_L001_R1_001" "90768_245_S83_L001_R1_001" 131 174 0.752873563218391 0.365546218487395 476
"83" "90763_231_S1_L001_R1_001" "90768_258_S84_L001_R1_001" 235 314 0.748407643312102 0.659663865546218 476
"84" "90763_231_S1_L001_R1_001" "90768_260_S85_L001_R1_001" 40 52 0.769230769230769 0.109243697478992 476
"85" "90763_231_S1_L001_R1_001" "90768_263_S86_L001_R1_001" 16 21 0.761904761904762 0.0441176470588235 476
"86" "90763_231_S1_L001_R1_001" "90768_265_S87_L001_R1_001" 203 272 0.746323529411765 0.571428571428571 476
"87" "90763_231_S1_L001_R1_001" "90768_280_S88_L001_R1_001" 11 14 0.785714285714286 0.0294117647058824 476
"88" "90763_231_S1_L001_R1_001" "90768_283_S89_L001_R1_001" 228 318 0.716981132075472 0.668067226890756 476
"89" "90763_231_S1_L001_R1_001" "90768_284_S90_L001_R1_001" 11 19 0.578947368421053 0.0399159663865546 476
"90" "90763_231_S1_L001_R1_001" "90768_292_S91_L001_R1_001" 5 8 0.625 0.0168067226890756 476
"91" "90763_231_S1_L001_R1_001" "90768_296_S92_L001_R1_001" 104 140 0.742857142857143 0.294117647058824 476
"92" "90763_231_S1_L001_R1_001" "90768_299_S93_L001_R1_001" 107 155 0.690322580645161 0.32563025210084 476
"93" "90763_231_S1_L001_R1_001" "90768_301_S94_L001_R1_001" 155 201 0.771144278606965 0.422268907563025 476
"94" "90763_231_S1_L001_R1_001" "90768_308_S95_L001_R1_001" 248 342 0.725146198830409 0.718487394957983 476
"95" "90763_232_S2_L001_R1_001" "90763_236_S3_L001_R1_001" 285 377 0.755968169761273 0.792016806722689 476
"96" "90763_232_S2_L001_R1_001" "90763_237_S4_L001_R1_001" 8 14 0.571428571428571 0.0294117647058824 476
"97" "90763_232_S2_L001_R1_001" "90763_238_S5_L001_R1_001" 182 248 0.733870967741935 0.521008403361345 476
"98" "90763_232_S2_L001_R1_001" "90768_005_S6_L001_R1_001" 249 337 0.738872403560831 0.707983193277311 476
"99" "90763_232_S2_L001_R1_001" "90768_009_S7_L001_R1_001" 0 0 NA 0 476
"100" "90763_232_S2_L001_R1_001" "90768_014_S8_L001_R1_001" 33 44 0.75 0.092436974789916 476
"101" "90763_232_S2_L001_R1_001" "90768_015_S9_L001_R1_001" 105 147 0.714285714285714 0.308823529411765 476
"102" "90763_232_S2_L001_R1_001" "90768_018_S10_L001_R1_001" 15 20 0.75 0.0420168067226891 476
"103" "90763_232_S2_L001_R1_001" "90768_027_S11_L001_R1_001" 94 127 0.740157480314961 0.266806722689076 476
"104" "90763_232_S2_L001_R1_001" "90768_029_S12_L001_R1_001" 109 143 0.762237762237762 0.300420168067227 476
"105" "90763_232_S2_L001_R1_001" "90768_034_S13_L001_R1_001" 8 8 1 0.0168067226890756 476
"106" "90763_232_S2_L001_R1_001" "90768_040_S14_L001_R1_001" 119 153 0.777777777777778 0.321428571428571 476
"107" "90763_232_S2_L001_R1_001" "90768_042_S15_L001_R1_001" 128 165 0.775757575757576 0.346638655462185 476
"108" "90763_232_S2_L001_R1_001" "90768_044_S16_L001_R1_001" 247 332 0.743975903614458 0.697478991596639 476
"109" "90763_232_S2_L001_R1_001" "90768_054_S17_L001_R1_001" 46 66 0.696969696969697 0.138655462184874 476
"110" "90763_232_S2_L001_R1_001" "90768_055_S18_L001_R1_001" 224 296 0.756756756756757 0.621848739495798 476
"111" "90763_232_S2_L001_R1_001" "90768_056_S19_L001_R1_001" 10 11 0.909090909090909 0.023109243697479 476
"112" "90763_232_S2_L001_R1_001" "90768_057_S20_L001_R1_001" 74 103 0.718446601941748 0.216386554621849 476
"113" "90763_232_S2_L001_R1_001" "90768_061_S21_L001_R1_001" 11 16 0.6875 0.0336134453781513 476
"114" "90763_232_S2_L001_R1_001" "90768_064_S22_L001_R1_001" 30 42 0.714285714285714 0.0882352941176471 476
"115" "90763_232_S2_L001_R1_001" "90768_067_S23_L001_R1_001" 63 88 0.715909090909091 0.184873949579832 476
"116" "90763_232_S2_L001_R1_001" "90768_075_S24_L001_R1_001" 191 260 0.734615384615385 0.546218487394958 476
"117" "90763_232_S2_L001_R1_001" "90768_076_S25_L001_R1_001" 72 101 0.712871287128713 0.21218487394958 476
"118" "90763_232_S2_L001_R1_001" "90768_077_S26_L001_R1_001" 16 22 0.727272727272727 0.046218487394958 476
"119" "90763_232_S2_L001_R1_001" "90768_078_S27_L001_R1_001" 151 202 0.747524752475248 0.42436974789916 476
"120" "90763_232_S2_L001_R1_001" "90768_083_S28_L001_R1_001" 9 12 0.75 0.0252100840336134 476
"121" "90763_232_S2_L001_R1_001" "90768_084_S29_L001_R1_001" 26 39 0.666666666666667 0.0819327731092437 476
"122" "90763_232_S2_L001_R1_001" "90768_088_S30_L001_R1_001" 12 21 0.571428571428571 0.0441176470588235 476
"123" "90763_232_S2_L001_R1_001" "90768_090_S31_L001_R1_001" 0 1 0 0.00210084033613445 476
"124" "90763_232_S2_L001_R1_001" "90768_104_S32_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"125" "90763_232_S2_L001_R1_001" "90768_107_S33_L001_R1_001" 75 99 0.757575757575758 0.207983193277311 476
"126" "90763_232_S2_L001_R1_001" "90768_109_S34_L001_R1_001" 221 297 0.744107744107744 0.623949579831933 476
"127" "90763_232_S2_L001_R1_001" "90768_114_S35_L001_R1_001" 7 11 0.636363636363636 0.023109243697479 476
"128" "90763_232_S2_L001_R1_001" "90768_115_S36_L001_R1_001" 152 197 0.771573604060914 0.413865546218487 476
"129" "90763_232_S2_L001_R1_001" "90768_120_S37_L001_R1_001" 181 234 0.773504273504274 0.491596638655462 476
"130" "90763_232_S2_L001_R1_001" "90768_121_S38_L001_R1_001" 18 24 0.75 0.0504201680672269 476
"131" "90763_232_S2_L001_R1_001" "90768_127_S39_L001_R1_001" 198 267 0.741573033707865 0.560924369747899 476
"132" "90763_232_S2_L001_R1_001" "90768_130_S40_L001_R1_001" 168 225 0.746666666666667 0.472689075630252 476
"133" "90763_232_S2_L001_R1_001" "90768_133_S41_L001_R1_001" 234 320 0.73125 0.672268907563025 476
"134" "90763_232_S2_L001_R1_001" "90768_137_S42_L001_R1_001" 42 56 0.75 0.117647058823529 476
"135" "90763_232_S2_L001_R1_001" "90768_138_S43_L001_R1_001" 95 128 0.7421875 0.26890756302521 476
"136" "90763_232_S2_L001_R1_001" "90768_143_S44_L001_R1_001" 0 0 NA 0 476
"137" "90763_232_S2_L001_R1_001" "90768_152_S45_L001_R1_001" 7 12 0.583333333333333 0.0252100840336134 476
"138" "90763_232_S2_L001_R1_001" "90768_155_S46_L001_R1_001" 6 14 0.428571428571429 0.0294117647058824 476
"139" "90763_232_S2_L001_R1_001" "90768_156_S47_L001_R1_001" 10 17 0.588235294117647 0.0357142857142857 476
"140" "90763_232_S2_L001_R1_001" "90768_160_S48_L001_R1_001" 134 177 0.757062146892655 0.371848739495798 476
"141" "90763_232_S2_L001_R1_001" "90768_161_S49_L001_R1_001" 154 214 0.719626168224299 0.449579831932773 476
"142" "90763_232_S2_L001_R1_001" "90768_165_S50_L001_R1_001" 248 339 0.731563421828909 0.71218487394958 476
"143" "90763_232_S2_L001_R1_001" "90768_178_S51_L001_R1_001" 276 344 0.802325581395349 0.722689075630252 476
"144" "90763_232_S2_L001_R1_001" "90768_179_S52_L001_R1_001" 283 364 0.777472527472527 0.764705882352941 476
"145" "90763_232_S2_L001_R1_001" "90768_183_S53_L001_R1_001" 182 239 0.761506276150628 0.502100840336134 476
"146" "90763_232_S2_L001_R1_001" "90768_184_S54_L001_R1_001" 72 103 0.699029126213592 0.216386554621849 476
"147" "90763_232_S2_L001_R1_001" "90768_185_S55_L001_R1_001" 21 29 0.724137931034483 0.0609243697478992 476
"148" "90763_232_S2_L001_R1_001" "90768_186_S56_L001_R1_001" 52 77 0.675324675324675 0.161764705882353 476
"149" "90763_232_S2_L001_R1_001" "90768_187_S57_L001_R1_001" 178 256 0.6953125 0.53781512605042 476
"150" "90763_232_S2_L001_R1_001" "90768_189_S58_L001_R1_001" 160 204 0.784313725490196 0.428571428571429 476
"151" "90763_232_S2_L001_R1_001" "90768_191_S59_L001_R1_001" 28 41 0.682926829268293 0.0861344537815126 476
"152" "90763_232_S2_L001_R1_001" "90768_194_S60_L001_R1_001" 62 80 0.775 0.168067226890756 476
"153" "90763_232_S2_L001_R1_001" "90768_195_S61_L001_R1_001" 294 373 0.788203753351206 0.783613445378151 476
"154" "90763_232_S2_L001_R1_001" "90768_196_S62_L001_R1_001" 286 374 0.764705882352941 0.785714285714286 476
"155" "90763_232_S2_L001_R1_001" "90768_199_S63_L001_R1_001" 9 13 0.692307692307692 0.0273109243697479 476
"156" "90763_232_S2_L001_R1_001" "90768_200_S64_L001_R1_001" 127 177 0.717514124293785 0.371848739495798 476
"157" "90763_232_S2_L001_R1_001" "90768_204_S65_L001_R1_001" 218 295 0.738983050847458 0.619747899159664 476
"158" "90763_232_S2_L001_R1_001" "90768_206_S66_L001_R1_001" 271 355 0.763380281690141 0.745798319327731 476
"159" "90763_232_S2_L001_R1_001" "90768_207_S67_L001_R1_001" 245 321 0.763239875389408 0.67436974789916 476
"160" "90763_232_S2_L001_R1_001" "90768_211_S68_L001_R1_001" 81 113 0.716814159292035 0.237394957983193 476
"161" "90763_232_S2_L001_R1_001" "90768_216_S69_L001_R1_001" 260 338 0.769230769230769 0.710084033613445 476
"162" "90763_232_S2_L001_R1_001" "90768_217_S70_L001_R1_001" 244 320 0.7625 0.672268907563025 476
"163" "90763_232_S2_L001_R1_001" "90768_218_S71_L001_R1_001" 117 152 0.769736842105263 0.319327731092437 476
"164" "90763_232_S2_L001_R1_001" "90768_219_S72_L001_R1_001" 174 226 0.769911504424779 0.474789915966387 476
"165" "90763_232_S2_L001_R1_001" "90768_220_S73_L001_R1_001" 192 248 0.774193548387097 0.521008403361345 476
"166" "90763_232_S2_L001_R1_001" "90768_221_S74_L001_R1_001" 283 363 0.779614325068871 0.762605042016807 476
"167" "90763_232_S2_L001_R1_001" "90768_223_S75_L001_R1_001" 169 218 0.775229357798165 0.457983193277311 476
"168" "90763_232_S2_L001_R1_001" "90768_234_S76_L001_R1_001" 256 339 0.755162241887906 0.71218487394958 476
"169" "90763_232_S2_L001_R1_001" "90768_235_S77_L001_R1_001" 274 346 0.791907514450867 0.726890756302521 476
"170" "90763_232_S2_L001_R1_001" "90768_236_S78_L001_R1_001" 132 167 0.790419161676647 0.350840336134454 476
"171" "90763_232_S2_L001_R1_001" "90768_237_S79_L001_R1_001" 52 64 0.8125 0.134453781512605 476
"172" "90763_232_S2_L001_R1_001" "90768_238_S80_L001_R1_001" 141 199 0.708542713567839 0.418067226890756 476
"173" "90763_232_S2_L001_R1_001" "90768_240_S81_L001_R1_001" 208 274 0.759124087591241 0.57563025210084 476
"174" "90763_232_S2_L001_R1_001" "90768_244_S82_L001_R1_001" 88 118 0.745762711864407 0.247899159663866 476
"175" "90763_232_S2_L001_R1_001" "90768_245_S83_L001_R1_001" 137 172 0.796511627906977 0.361344537815126 476
"176" "90763_232_S2_L001_R1_001" "90768_258_S84_L001_R1_001" 233 294 0.792517006802721 0.617647058823529 476
"177" "90763_232_S2_L001_R1_001" "90768_260_S85_L001_R1_001" 40 52 0.769230769230769 0.109243697478992 476
"178" "90763_232_S2_L001_R1_001" "90768_263_S86_L001_R1_001" 14 21 0.666666666666667 0.0441176470588235 476
"179" "90763_232_S2_L001_R1_001" "90768_265_S87_L001_R1_001" 200 260 0.769230769230769 0.546218487394958 476
"180" "90763_232_S2_L001_R1_001" "90768_280_S88_L001_R1_001" 13 14 0.928571428571429 0.0294117647058824 476
"181" "90763_232_S2_L001_R1_001" "90768_283_S89_L001_R1_001" 229 300 0.763333333333333 0.630252100840336 476
"182" "90763_232_S2_L001_R1_001" "90768_284_S90_L001_R1_001" 12 19 0.631578947368421 0.0399159663865546 476
"183" "90763_232_S2_L001_R1_001" "90768_292_S91_L001_R1_001" 5 8 0.625 0.0168067226890756 476
"184" "90763_232_S2_L001_R1_001" "90768_296_S92_L001_R1_001" 101 138 0.731884057971015 0.289915966386555 476
"185" "90763_232_S2_L001_R1_001" "90768_299_S93_L001_R1_001" 109 150 0.726666666666667 0.315126050420168 476
"186" "90763_232_S2_L001_R1_001" "90768_301_S94_L001_R1_001" 142 193 0.735751295336788 0.40546218487395 476
"187" "90763_232_S2_L001_R1_001" "90768_308_S95_L001_R1_001" 230 319 0.721003134796238 0.670168067226891 476
"188" "90763_236_S3_L001_R1_001" "90763_237_S4_L001_R1_001" 9 14 0.642857142857143 0.0294117647058824 476
"189" "90763_236_S3_L001_R1_001" "90763_238_S5_L001_R1_001" 188 262 0.717557251908397 0.550420168067227 476
"190" "90763_236_S3_L001_R1_001" "90768_005_S6_L001_R1_001" 255 363 0.702479338842975 0.762605042016807 476
"191" "90763_236_S3_L001_R1_001" "90768_009_S7_L001_R1_001" 0 0 NA 0 476
"192" "90763_236_S3_L001_R1_001" "90768_014_S8_L001_R1_001" 35 44 0.795454545454545 0.092436974789916 476
"193" "90763_236_S3_L001_R1_001" "90768_015_S9_L001_R1_001" 102 160 0.6375 0.336134453781513 476
"194" "90763_236_S3_L001_R1_001" "90768_018_S10_L001_R1_001" 15 21 0.714285714285714 0.0441176470588235 476
"195" "90763_236_S3_L001_R1_001" "90768_027_S11_L001_R1_001" 104 130 0.8 0.273109243697479 476
"196" "90763_236_S3_L001_R1_001" "90768_029_S12_L001_R1_001" 99 146 0.678082191780822 0.30672268907563 476
"197" "90763_236_S3_L001_R1_001" "90768_034_S13_L001_R1_001" 7 8 0.875 0.0168067226890756 476
"198" "90763_236_S3_L001_R1_001" "90768_040_S14_L001_R1_001" 113 159 0.710691823899371 0.334033613445378 476
"199" "90763_236_S3_L001_R1_001" "90768_042_S15_L001_R1_001" 118 170 0.694117647058824 0.357142857142857 476
"200" "90763_236_S3_L001_R1_001" "90768_044_S16_L001_R1_001" 252 360 0.7 0.756302521008403 476
"201" "90763_236_S3_L001_R1_001" "90768_054_S17_L001_R1_001" 40 67 0.597014925373134 0.140756302521008 476
"202" "90763_236_S3_L001_R1_001" "90768_055_S18_L001_R1_001" 229 313 0.731629392971246 0.657563025210084 476
"203" "90763_236_S3_L001_R1_001" "90768_056_S19_L001_R1_001" 9 11 0.818181818181818 0.023109243697479 476
"204" "90763_236_S3_L001_R1_001" "90768_057_S20_L001_R1_001" 73 105 0.695238095238095 0.220588235294118 476
"205" "90763_236_S3_L001_R1_001" "90768_061_S21_L001_R1_001" 12 17 0.705882352941177 0.0357142857142857 476
"206" "90763_236_S3_L001_R1_001" "90768_064_S22_L001_R1_001" 31 43 0.720930232558139 0.0903361344537815 476
"207" "90763_236_S3_L001_R1_001" "90768_067_S23_L001_R1_001" 66 91 0.725274725274725 0.191176470588235 476
"208" "90763_236_S3_L001_R1_001" "90768_075_S24_L001_R1_001" 207 283 0.731448763250883 0.59453781512605 476
"209" "90763_236_S3_L001_R1_001" "90768_076_S25_L001_R1_001" 70 104 0.673076923076923 0.218487394957983 476
"210" "90763_236_S3_L001_R1_001" "90768_077_S26_L001_R1_001" 16 24 0.666666666666667 0.0504201680672269 476
"211" "90763_236_S3_L001_R1_001" "90768_078_S27_L001_R1_001" 155 216 0.717592592592593 0.453781512605042 476
"212" "90763_236_S3_L001_R1_001" "90768_083_S28_L001_R1_001" 9 12 0.75 0.0252100840336134 476
"213" "90763_236_S3_L001_R1_001" "90768_084_S29_L001_R1_001" 26 39 0.666666666666667 0.0819327731092437 476
"214" "90763_236_S3_L001_R1_001" "90768_088_S30_L001_R1_001" 13 22 0.590909090909091 0.046218487394958 476
"215" "90763_236_S3_L001_R1_001" "90768_090_S31_L001_R1_001" 1 1 1 0.00210084033613445 476
"216" "90763_236_S3_L001_R1_001" "90768_104_S32_L001_R1_001" 5 7 0.714285714285714 0.0147058823529412 476
"217" "90763_236_S3_L001_R1_001" "90768_107_S33_L001_R1_001" 72 102 0.705882352941177 0.214285714285714 476
"218" "90763_236_S3_L001_R1_001" "90768_109_S34_L001_R1_001" 218 316 0.689873417721519 0.663865546218487 476
"219" "90763_236_S3_L001_R1_001" "90768_114_S35_L001_R1_001" 6 11 0.545454545454545 0.023109243697479 476
"220" "90763_236_S3_L001_R1_001" "90768_115_S36_L001_R1_001" 145 204 0.71078431372549 0.428571428571429 476
"221" "90763_236_S3_L001_R1_001" "90768_120_S37_L001_R1_001" 186 254 0.732283464566929 0.533613445378151 476
"222" "90763_236_S3_L001_R1_001" "90768_121_S38_L001_R1_001" 15 24 0.625 0.0504201680672269 476
"223" "90763_236_S3_L001_R1_001" "90768_127_S39_L001_R1_001" 209 287 0.728222996515679 0.602941176470588 476
"224" "90763_236_S3_L001_R1_001" "90768_130_S40_L001_R1_001" 165 241 0.684647302904564 0.506302521008403 476
"225" "90763_236_S3_L001_R1_001" "90768_133_S41_L001_R1_001" 252 345 0.730434782608696 0.724789915966387 476
"226" "90763_236_S3_L001_R1_001" "90768_137_S42_L001_R1_001" 41 57 0.719298245614035 0.119747899159664 476
"227" "90763_236_S3_L001_R1_001" "90768_138_S43_L001_R1_001" 96 133 0.721804511278195 0.279411764705882 476
"228" "90763_236_S3_L001_R1_001" "90768_143_S44_L001_R1_001" 0 0 NA 0 476
"229" "90763_236_S3_L001_R1_001" "90768_152_S45_L001_R1_001" 7 12 0.583333333333333 0.0252100840336134 476
"230" "90763_236_S3_L001_R1_001" "90768_155_S46_L001_R1_001" 7 14 0.5 0.0294117647058824 476
"231" "90763_236_S3_L001_R1_001" "90768_156_S47_L001_R1_001" 10 17 0.588235294117647 0.0357142857142857 476
"232" "90763_236_S3_L001_R1_001" "90768_160_S48_L001_R1_001" 133 184 0.722826086956522 0.38655462184874 476
"233" "90763_236_S3_L001_R1_001" "90768_161_S49_L001_R1_001" 160 228 0.701754385964912 0.478991596638655 476
"234" "90763_236_S3_L001_R1_001" "90768_165_S50_L001_R1_001" 269 363 0.741046831955923 0.762605042016807 476
